Order ID,Date,Customer ID,Product,Category,Region,Quantity,Unit Price,Revenue
6021,2025-05-30,CUST1147,Smart Watch,Electronics,East,8,3499,27992
6022,2025-05-31,CUST1098,Notebook Pack,Office Supplies,North,4,249,996
6023,2025-05-31,CUST1159,Bluetooth Speaker,Electronics,South,4,1999,7996
6024,2025-05-31,CUST1135,Air Fryer,Home & Kitchen,West,2,4499,8998
6025,2025-06-01,CUST1395,Electric Kettle,Home & Kitchen,North,3,999,2997
6026,2025-06-01,CUST1383,Ergonomic Chair,Office Supplies,North,8,6999,55992
6027,2025-06-02,CUST1305,Notebook Pack,Office Supplies,South,3,249,747
6028,2025-06-02,CUST1028,Running Shoes,Apparel,North,3,2499,7497
6029,2025-06-02,CUST1167,Wireless Earbuds,Electronics,North,3,1499,4497
6030,2025-06-02,CUST1054,Laptop Stand,Electronics,South,3,899,2697
6031,2025-06-02,CUST1344,Electric Kettle,Home & Kitchen,East,4,999,3996
6032,2025-06-03,CUST1200,Laptop Stand,Electronics,East,7,899,6293
6033,2025-06-03,CUST1247,Winter Jacket,Apparel,South,1,3299,3299
6034,2025-06-03,CUST1077,Coffee Maker,Home & Kitchen,South,6,2999,17994
6035,2025-06-03,CUST1225,Laptop Stand,Electronics,North,1,899,899
6036,2025-06-04,CUST1338,Notebook Pack,Office Supplies,East,7,249,1743
6037,2025-06-04,CUST1254,Air Fryer,Home & Kitchen,South,3,4499,13497
6038,2025-06-04,CUST1256,Ergonomic Chair,Office Supplies,North,1,6999,6999
6039,2025-06-04,CUST1291,Winter Jacket,Apparel,South,7,3299,23093
6040,2025-06-04,CUST1296,Desk Organizer,Office Supplies,West,3,799,2397
6041,2025-06-05,CUST1108,Ergonomic Chair,Office Supplies,East,1,6999,6999
6042,2025-06-05,CUST1312,Cotton T-Shirt,Apparel,East,6,599,3594
6043,2025-06-05,CUST1140,Electric Kettle,Home & Kitchen,West,2,999,1998
6044,2025-06-05,CUST1219,Notebook Pack,Office Supplies,South,2,249,498
6045,2025-06-06,CUST1360,Sports Cap,Apparel,West,1,399,399
6046,2025-06-06,CUST1052,USB-C Hub,Electronics,South,7,1299,9093
6047,2025-06-06,CUST1226,Running Shoes,Apparel,West,5,2499,12495
6048,2025-06-06,CUST1049,Laptop Stand,Electronics,East,1,899,899
6049,2025-06-06,CUST1033,Desk Organizer,Office Supplies,South,5,799,3995
6050,2025-06-07,CUST1393,Denim Jacket,Apparel,West,5,1999,9995
6051,2025-06-07,CUST1349,Desk Organizer,Office Supplies,West,8,799,6392
6052,2025-06-07,CUST1347,Wireless Earbuds,Electronics,South,5,1499,7495
6053,2025-06-07,CUST1180,USB-C Hub,Electronics,South,7,1299,9093
6054,2025-06-08,CUST1227,Sports Cap,Apparel,North,8,399,3192
6055,2025-06-08,CUST1017,Wireless Earbuds,Electronics,North,4,1499,5996
6056,2025-06-08,CUST1367,LED Desk Lamp,Office Supplies,West,2,1199,2398
6057,2025-06-09,CUST1069,Sports Cap,Apparel,South,2,399,798
6058,2025-06-09,CUST1172,Electric Kettle,Home & Kitchen,East,3,999,2997
6059,2025-06-09,CUST1114,Coffee Maker,Home & Kitchen,West,5,2999,14995
6060,2025-06-09,CUST1082,Running Shoes,Apparel,South,5,2499,12495
6061,2025-06-10,CUST1108,LED Desk Lamp,Office Supplies,West,2,1199,2398
6062,2025-06-10,CUST1349,Whiteboard,Office Supplies,East,1,1499,1499
6063,2025-06-11,CUST1271,Non-Stick Pan Set,Home & Kitchen,West,4,2299,9196
6064,2025-06-11,CUST1283,Denim Jacket,Apparel,North,6,1999,11994
6065,2025-06-11,CUST1240,Ergonomic Chair,Office Supplies,South,8,6999,55992
6066,2025-06-11,CUST1050,Desk Organizer,Office Supplies,East,8,799,6392
6067,2025-06-11,CUST1048,Denim Jacket,Apparel,East,6,1999,11994
6068,2025-06-12,CUST1298,Bluetooth Speaker,Electronics,West,5,1999,9995
6069,2025-06-12,CUST1160,Winter Jacket,Apparel,South,1,3299,3299
6070,2025-06-12,CUST1063,Denim Jacket,Apparel,West,5,1999,9995
6071,2025-06-12,CUST1246,Desk Organizer,Office Supplies,East,4,799,3196
6072,2025-06-12,CUST1309,Blender,Home & Kitchen,South,4,1799,7196
6073,2025-06-13,CUST1215,Denim Jacket,Apparel,North,1,1999,1999
6074,2025-06-13,CUST1105,Electric Kettle,Home & Kitchen,North,2,999,1998
6075,2025-06-13,CUST1051,Air Fryer,Home & Kitchen,East,4,4499,17996
6076,2025-06-13,CUST1218,Smart Watch,Electronics,North,2,3499,6998
6077,2025-06-14,CUST1263,Sports Cap,Apparel,North,7,399,2793
6078,2025-06-14,CUST1006,Sports Cap,Apparel,South,4,399,1596
6079,2025-06-14,CUST1107,Coffee Maker,Home & Kitchen,North,2,2999,5998
6080,2025-06-14,CUST1345,Sports Cap,Apparel,East,7,399,2793
6081,2025-06-15,CUST1056,Wireless Earbuds,Electronics,West,5,1499,7495
6082,2025-06-15,CUST1338,Non-Stick Pan Set,Home & Kitchen,East,1,2299,2299
6083,2025-06-15,CUST1319,Wireless Earbuds,Electronics,West,7,1499,10493
6084,2025-06-15,CUST1282,Blender,Home & Kitchen,East,3,1799,5397
6085,2025-06-15,CUST1278,Cotton T-Shirt,Apparel,East,3,599,1797
6086,2025-06-16,CUST1056,Coffee Maker,Home & Kitchen,South,2,2999,5998
6087,2025-06-16,CUST1286,Blender,Home & Kitchen,North,8,1799,14392
6088,2025-06-16,CUST1372,Whiteboard,Office Supplies,North,1,1499,1499
6089,2025-06-17,CUST1387,Ergonomic Chair,Office Supplies,South,1,6999,6999
6090,2025-06-17,CUST1396,Blender,Home & Kitchen,South,2,1799,3598
6091,2025-06-17,CUST1219,LED Desk Lamp,Office Supplies,West,6,1199,7194
6092,2025-06-18,CUST1231,Bluetooth Speaker,Electronics,North,4,1999,7996
6093,2025-06-18,CUST1101,USB-C Hub,Electronics,South,2,1299,2598
6094,2025-06-18,CUST1386,Running Shoes,Apparel,East,2,2499,4998
6095,2025-06-18,CUST1386,Running Shoes,Apparel,West,5,2499,12495
6096,2025-06-18,CUST1125,USB-C Hub,Electronics,West,3,1299,3897
6097,2025-06-19,CUST1054,Winter Jacket,Apparel,East,7,3299,23093
6098,2025-06-19,CUST1254,Electric Kettle,Home & Kitchen,North,2,999,1998
6099,2025-06-19,CUST1259,Air Fryer,Home & Kitchen,East,1,4499,4499
6100,2025-06-20,CUST1261,Wireless Earbuds,Electronics,South,7,1499,10493
6101,2025-06-20,CUST1221,Coffee Maker,Home & Kitchen,South,5,2999,14995
6102,2025-06-20,CUST1239,Notebook Pack,Office Supplies,South,1,249,249
6103,2025-06-20,CUST1101,Non-Stick Pan Set,Home & Kitchen,North,7,2299,16093
6104,2025-06-21,CUST1127,Cotton T-Shirt,Apparel,East,5,599,2995
6105,2025-06-21,CUST1205,Denim Jacket,Apparel,North,7,1999,13993
6106,2025-06-22,CUST1036,Bluetooth Speaker,Electronics,North,1,1999,1999
6107,2025-06-22,CUST1195,Blender,Home & Kitchen,North,8,1799,14392
6108,2025-06-22,CUST1342,Denim Jacket,Apparel,North,8,1999,15992
6109,2025-06-22,CUST1301,Desk Organizer,Office Supplies,North,8,799,6392
6110,2025-06-22,CUST1247,Coffee Maker,Home & Kitchen,North,7,2999,20993
6111,2025-06-23,CUST1366,Bluetooth Speaker,Electronics,North,2,1999,3998
6112,2025-06-23,CUST1027,Smart Watch,Electronics,South,4,3499,13996
6113,2025-06-23,CUST1356,Cotton T-Shirt,Apparel,South,6,599,3594
6114,2025-06-24,CUST1224,Denim Jacket,Apparel,West,3,1999,5997
6115,2025-06-24,CUST1278,Bluetooth Speaker,Electronics,North,7,1999,13993
6116,2025-06-24,CUST1367,Coffee Maker,Home & Kitchen,East,2,2999,5998
6117,2025-06-24,CUST1343,Laptop Stand,Electronics,North,4,899,3596
6118,2025-06-24,CUST1181,Bluetooth Speaker,Electronics,North,2,1999,3998
6119,2025-06-25,CUST1329,Sports Cap,Apparel,West,4,399,1596
6120,2025-06-25,CUST1247,Sports Cap,Apparel,South,6,399,2394
6121,2025-06-25,CUST1261,Blender,Home & Kitchen,East,4,1799,7196
6122,2025-06-25,CUST1257,Sports Cap,Apparel,South,1,399,399
6123,2025-06-26,CUST1022,LED Desk Lamp,Office Supplies,South,5,1199,5995
6124,2025-06-26,CUST1399,Running Shoes,Apparel,West,6,2499,14994
6125,2025-06-26,CUST1278,Ergonomic Chair,Office Supplies,West,5,6999,34995
6126,2025-06-26,CUST1131,Winter Jacket,Apparel,North,8,3299,26392
6127,2025-06-26,CUST1183,Denim Jacket,Apparel,West,5,1999,9995
6128,2025-06-27,CUST1375,Running Shoes,Apparel,East,4,2499,9996
6129,2025-06-27,CUST1325,Non-Stick Pan Set,Home & Kitchen,East,6,2299,13794
6130,2025-06-27,CUST1174,Smart Watch,Electronics,North,6,3499,20994
6131,2025-06-27,CUST1311,Notebook Pack,Office Supplies,West,5,249,1245
6132,2025-06-27,CUST1241,Blender,Home & Kitchen,East,2,1799,3598
6133,2025-06-28,CUST1100,Notebook Pack,Office Supplies,East,5,249,1245
6134,2025-06-28,CUST1173,Notebook Pack,Office Supplies,South,7,249,1743
6135,2025-06-28,CUST1079,Desk Organizer,Office Supplies,West,6,799,4794
6136,2025-06-29,CUST1143,Coffee Maker,Home & Kitchen,East,1,2999,2999
6137,2025-06-29,CUST1088,Blender,Home & Kitchen,North,1,1799,1799
6138,2025-06-29,CUST1077,Whiteboard,Office Supplies,South,6,1499,8994
6139,2025-06-30,CUST1261,Smart Watch,Electronics,West,7,3499,24493
6140,2025-06-30,CUST1199,Running Shoes,Apparel,West,3,2499,7497
6141,2025-07-01,CUST1389,Smart Watch,Electronics,North,6,3499,20994
6142,2025-07-01,CUST1319,Denim Jacket,Apparel,North,4,1999,7996
6143,2025-07-01,CUST1150,Air Fryer,Home & Kitchen,South,2,4499,8998
6144,2025-07-01,CUST1241,Coffee Maker,Home & Kitchen,South,6,2999,17994
6145,2025-07-01,CUST1264,Wireless Earbuds,Electronics,East,2,1499,2998
6146,2025-07-02,CUST1225,Bluetooth Speaker,Electronics,South,5,1999,9995
6147,2025-07-02,CUST1116,Desk Organizer,Office Supplies,North,2,799,1598
6148,2025-07-02,CUST1334,Winter Jacket,Apparel,South,7,3299,23093
6149,2025-07-02,CUST1193,Blender,Home & Kitchen,South,1,1799,1799
6150,2025-07-02,CUST1397,Cotton T-Shirt,Apparel,West,8,599,4792
6151,2025-07-03,CUST1236,Wireless Earbuds,Electronics,West,4,1499,5996
6152,2025-07-03,CUST1280,Electric Kettle,Home & Kitchen,West,7,999,6993
6153,2025-07-03,CUST1388,Air Fryer,Home & Kitchen,East,8,4499,35992
6154,2025-07-03,CUST1108,Smart Watch,Electronics,West,1,3499,3499
6155,2025-07-03,CUST1094,Wireless Earbuds,Electronics,North,6,1499,8994
6156,2025-07-04,CUST1148,Whiteboard,Office Supplies,West,6,1499,8994
6157,2025-07-04,CUST1261,Denim Jacket,Apparel,North,8,1999,15992
6158,2025-07-05,CUST1112,Cotton T-Shirt,Apparel,South,7,599,4193
6159,2025-07-05,CUST1145,Cotton T-Shirt,Apparel,East,2,599,1198
6160,2025-07-06,CUST1070,Smart Watch,Electronics,East,6,3499,20994
6161,2025-07-06,CUST1213,Smart Watch,Electronics,South,1,3499,3499
6162,2025-07-06,CUST1001,Denim Jacket,Apparel,West,3,1999,5997
6163,2025-07-06,CUST1184,Electric Kettle,Home & Kitchen,West,7,999,6993
6164,2025-07-07,CUST1084,Coffee Maker,Home & Kitchen,West,6,2999,17994
6165,2025-07-07,CUST1112,Wireless Earbuds,Electronics,West,6,1499,8994
6166,2025-07-07,CUST1279,Notebook Pack,Office Supplies,West,8,249,1992
6167,2025-07-07,CUST1034,Electric Kettle,Home & Kitchen,South,3,999,2997
6168,2025-07-08,CUST1359,Sports Cap,Apparel,South,3,399,1197
6169,2025-07-08,CUST1366,Cotton T-Shirt,Apparel,South,8,599,4792
6170,2025-07-08,CUST1158,Bluetooth Speaker,Electronics,East,5,1999,9995
6171,2025-07-09,CUST1290,Non-Stick Pan Set,Home & Kitchen,East,3,2299,6897
6172,2025-07-09,CUST1281,Winter Jacket,Apparel,West,3,3299,9897
6173,2025-07-09,CUST1313,Wireless Earbuds,Electronics,North,1,1499,1499
6174,2025-07-10,CUST1266,Running Shoes,Apparel,South,1,2499,2499
6175,2025-07-10,CUST1225,USB-C Hub,Electronics,South,2,1299,2598
6176,2025-07-10,CUST1093,LED Desk Lamp,Office Supplies,South,4,1199,4796
6177,2025-07-11,CUST1067,Sports Cap,Apparel,North,6,399,2394
6178,2025-07-11,CUST1011,Running Shoes,Apparel,North,2,2499,4998
6179,2025-07-11,CUST1343,Bluetooth Speaker,Electronics,East,5,1999,9995
6180,2025-07-11,CUST1225,Running Shoes,Apparel,South,5,2499,12495
6181,2025-07-12,CUST1157,Smart Watch,Electronics,South,2,3499,6998
6182,2025-07-12,CUST1195,LED Desk Lamp,Office Supplies,South,8,1199,9592
6183,2025-07-13,CUST1143,Ergonomic Chair,Office Supplies,South,5,6999,34995
6184,2025-07-13,CUST1202,Coffee Maker,Home & Kitchen,East,1,2999,2999
6185,2025-07-13,CUST1225,Air Fryer,Home & Kitchen,South,6,4499,26994
6186,2025-07-13,CUST1256,LED Desk Lamp,Office Supplies,East,8,1199,9592
6187,2025-07-13,CUST1205,USB-C Hub,Electronics,East,4,1299,5196
6188,2025-07-14,CUST1080,Winter Jacket,Apparel,West,3,3299,9897
6189,2025-07-14,CUST1259,Ergonomic Chair,Office Supplies,West,4,6999,27996
6190,2025-07-14,CUST1292,Coffee Maker,Home & Kitchen,East,2,2999,5998
6191,2025-07-15,CUST1246,Cotton T-Shirt,Apparel,North,5,599,2995
6192,2025-07-15,CUST1161,LED Desk Lamp,Office Supplies,South,7,1199,8393
6193,2025-07-15,CUST1070,Smart Watch,Electronics,East,3,3499,10497
6194,2025-07-15,CUST1347,Blender,Home & Kitchen,North,7,1799,12593
6195,2025-07-16,CUST1051,Whiteboard,Office Supplies,South,3,1499,4497
6196,2025-07-16,CUST1162,Ergonomic Chair,Office Supplies,South,4,6999,27996
6197,2025-07-16,CUST1076,Whiteboard,Office Supplies,East,2,1499,2998
6198,2025-07-16,CUST1082,Electric Kettle,Home & Kitchen,South,8,999,7992
6199,2025-07-16,CUST1050,Non-Stick Pan Set,Home & Kitchen,West,1,2299,2299
6200,2025-07-17,CUST1275,Notebook Pack,Office Supplies,North,7,249,1743
6201,2025-07-17,CUST1293,Blender,Home & Kitchen,South,3,1799,5397
6202,2025-07-17,CUST1245,Cotton T-Shirt,Apparel,North,2,599,1198
6203,2025-07-18,CUST1281,Denim Jacket,Apparel,East,2,1999,3998
6204,2025-07-18,CUST1101,USB-C Hub,Electronics,North,4,1299,5196
6205,2025-07-18,CUST1129,Air Fryer,Home & Kitchen,East,2,4499,8998
6206,2025-07-19,CUST1000,Ergonomic Chair,Office Supplies,East,5,6999,34995
6207,2025-07-19,CUST1124,Ergonomic Chair,Office Supplies,East,7,6999,48993
6208,2025-07-19,CUST1058,Bluetooth Speaker,Electronics,North,6,1999,11994
6209,2025-07-19,CUST1399,Laptop Stand,Electronics,West,1,899,899
6210,2025-07-20,CUST1160,Blender,Home & Kitchen,North,7,1799,12593
6211,2025-07-20,CUST1114,LED Desk Lamp,Office Supplies,West,5,1199,5995
6212,2025-07-20,CUST1346,Notebook Pack,Office Supplies,West,7,249,1743
6213,2025-07-21,CUST1208,Denim Jacket,Apparel,West,4,1999,7996
6214,2025-07-21,CUST1236,USB-C Hub,Electronics,South,4,1299,5196
6215,2025-07-21,CUST1220,Wireless Earbuds,Electronics,East,1,1499,1499
6216,2025-07-21,CUST1323,Smart Watch,Electronics,West,3,3499,10497
6217,2025-07-21,CUST1153,Non-Stick Pan Set,Home & Kitchen,South,7,2299,16093
6218,2025-07-22,CUST1336,Non-Stick Pan Set,Home & Kitchen,North,5,2299,11495
6219,2025-07-22,CUST1368,Laptop Stand,Electronics,West,6,899,5394
6220,2025-07-22,CUST1065,Blender,Home & Kitchen,North,1,1799,1799
6221,2025-07-23,CUST1156,Running Shoes,Apparel,East,3,2499,7497
6222,2025-07-23,CUST1153,Wireless Earbuds,Electronics,North,1,1499,1499
6223,2025-07-24,CUST1325,Electric Kettle,Home & Kitchen,West,7,999,6993
6224,2025-07-24,CUST1153,Wireless Earbuds,Electronics,West,8,1499,11992
6225,2025-07-24,CUST1222,Whiteboard,Office Supplies,North,4,1499,5996
6226,2025-07-24,CUST1245,Ergonomic Chair,Office Supplies,East,7,6999,48993
6227,2025-07-25,CUST1333,Running Shoes,Apparel,North,8,2499,19992
6228,2025-07-25,CUST1225,Denim Jacket,Apparel,South,7,1999,13993
6229,2025-07-25,CUST1308,Cotton T-Shirt,Apparel,South,3,599,1797
6230,2025-07-25,CUST1121,Ergonomic Chair,Office Supplies,East,2,6999,13998
6231,2025-07-25,CUST1017,Laptop Stand,Electronics,North,8,899,7192
6232,2025-07-26,CUST1055,Notebook Pack,Office Supplies,North,7,249,1743
6233,2025-07-26,CUST1192,Sports Cap,Apparel,North,6,399,2394
6234,2025-07-26,CUST1008,Non-Stick Pan Set,Home & Kitchen,North,1,2299,2299
6235,2025-07-26,CUST1326,Electric Kettle,Home & Kitchen,South,2,999,1998
6236,2025-07-27,CUST1070,Electric Kettle,Home & Kitchen,North,5,999,4995
6237,2025-07-27,CUST1300,Whiteboard,Office Supplies,East,4,1499,5996
6238,2025-07-28,CUST1278,USB-C Hub,Electronics,North,7,1299,9093
6239,2025-07-28,CUST1057,Sports Cap,Apparel,North,2,399,798
6240,2025-07-28,CUST1300,Notebook Pack,Office Supplies,South,5,249,1245
6241,2025-07-28,CUST1294,Desk Organizer,Office Supplies,South,7,799,5593
6242,2025-07-29,CUST1153,Winter Jacket,Apparel,East,5,3299,16495
6243,2025-07-29,CUST1174,Wireless Earbuds,Electronics,West,4,1499,5996
6244,2025-07-30,CUST1368,Smart Watch,Electronics,East,5,3499,17495
6245,2025-07-30,CUST1262,Denim Jacket,Apparel,West,5,1999,9995
6246,2025-07-30,CUST1131,Non-Stick Pan Set,Home & Kitchen,West,4,2299,9196
6247,2025-07-30,CUST1285,Electric Kettle,Home & Kitchen,South,1,999,999
6248,2025-07-31,CUST1132,Denim Jacket,Apparel,East,4,1999,7996
6249,2025-07-31,CUST1365,Whiteboard,Office Supplies,South,2,1499,2998
6250,2025-08-01,CUST1328,Bluetooth Speaker,Electronics,West,7,1999,13993
6251,2025-08-01,CUST1200,Bluetooth Speaker,Electronics,West,7,1999,13993
6252,2025-08-01,CUST1206,Blender,Home & Kitchen,East,7,1799,12593
6253,2025-08-01,CUST1072,Ergonomic Chair,Office Supplies,West,6,6999,41994
6254,2025-08-02,CUST1349,Wireless Earbuds,Electronics,South,2,1499,2998
6255,2025-08-02,CUST1235,Blender,Home & Kitchen,East,8,1799,14392
6256,2025-08-02,CUST1094,Cotton T-Shirt,Apparel,East,3,599,1797
6257,2025-08-02,CUST1290,Air Fryer,Home & Kitchen,South,4,4499,17996
6258,2025-08-02,CUST1268,Desk Organizer,Office Supplies,North,3,799,2397
6259,2025-08-03,CUST1154,Blender,Home & Kitchen,East,2,1799,3598
6260,2025-08-03,CUST1006,Denim Jacket,Apparel,West,7,1999,13993
6261,2025-08-03,CUST1006,Non-Stick Pan Set,Home & Kitchen,West,8,2299,18392
6262,2025-08-04,CUST1206,Wireless Earbuds,Electronics,South,5,1499,7495
6263,2025-08-04,CUST1236,Air Fryer,Home & Kitchen,North,7,4499,31493
6264,2025-08-04,CUST1146,Bluetooth Speaker,Electronics,West,4,1999,7996
6265,2025-08-04,CUST1063,Smart Watch,Electronics,North,1,3499,3499
6266,2025-08-04,CUST1204,LED Desk Lamp,Office Supplies,South,3,1199,3597
6267,2025-08-05,CUST1082,Cotton T-Shirt,Apparel,West,4,599,2396
6268,2025-08-05,CUST1306,USB-C Hub,Electronics,East,7,1299,9093
6269,2025-08-05,CUST1024,Blender,Home & Kitchen,East,6,1799,10794
6270,2025-08-05,CUST1130,Wireless Earbuds,Electronics,East,5,1499,7495
6271,2025-08-05,CUST1230,Winter Jacket,Apparel,West,8,3299,26392
6272,2025-08-06,CUST1058,Running Shoes,Apparel,South,4,2499,9996
6273,2025-08-06,CUST1107,Coffee Maker,Home & Kitchen,South,8,2999,23992
6274,2025-08-06,CUST1372,Denim Jacket,Apparel,East,8,1999,15992
6275,2025-08-06,CUST1029,Notebook Pack,Office Supplies,South,3,249,747
6276,2025-08-06,CUST1231,Notebook Pack,Office Supplies,North,1,249,249
6277,2025-08-07,CUST1211,Whiteboard,Office Supplies,North,4,1499,5996
6278,2025-08-07,CUST1121,Air Fryer,Home & Kitchen,West,6,4499,26994
6279,2025-08-08,CUST1029,Whiteboard,Office Supplies,West,1,1499,1499
6280,2025-08-08,CUST1103,Running Shoes,Apparel,West,4,2499,9996
6281,2025-08-08,CUST1048,Running Shoes,Apparel,North,1,2499,2499
6282,2025-08-08,CUST1191,Whiteboard,Office Supplies,West,2,1499,2998
6283,2025-08-09,CUST1321,Running Shoes,Apparel,West,5,2499,12495
6284,2025-08-09,CUST1255,LED Desk Lamp,Office Supplies,North,7,1199,8393
6285,2025-08-09,CUST1207,Laptop Stand,Electronics,North,2,899,1798
6286,2025-08-09,CUST1059,Whiteboard,Office Supplies,North,8,1499,11992
6287,2025-08-09,CUST1340,Running Shoes,Apparel,West,5,2499,12495
6288,2025-08-10,CUST1295,Ergonomic Chair,Office Supplies,East,8,6999,55992
6289,2025-08-10,CUST1321,Notebook Pack,Office Supplies,East,1,249,249
6290,2025-08-11,CUST1290,Sports Cap,Apparel,South,7,399,2793
6291,2025-08-11,CUST1282,Laptop Stand,Electronics,West,3,899,2697
6292,2025-08-11,CUST1360,Desk Organizer,Office Supplies,North,5,799,3995
6293,2025-08-11,CUST1363,Bluetooth Speaker,Electronics,East,1,1999,1999
6294,2025-08-12,CUST1121,Bluetooth Speaker,Electronics,East,7,1999,13993
6295,2025-08-12,CUST1314,Electric Kettle,Home & Kitchen,East,3,999,2997
6296,2025-08-12,CUST1264,Bluetooth Speaker,Electronics,West,7,1999,13993
6297,2025-08-13,CUST1285,Non-Stick Pan Set,Home & Kitchen,South,5,2299,11495
6298,2025-08-13,CUST1252,Running Shoes,Apparel,East,1,2499,2499
6299,2025-08-13,CUST1203,Bluetooth Speaker,Electronics,North,2,1999,3998
6300,2025-08-13,CUST1079,Cotton T-Shirt,Apparel,North,7,599,4193
6301,2025-08-14,CUST1297,Sports Cap,Apparel,North,2,399,798
6302,2025-08-14,CUST1249,LED Desk Lamp,Office Supplies,South,2,1199,2398
6303,2025-08-14,CUST1117,Coffee Maker,Home & Kitchen,East,1,2999,2999
6304,2025-08-15,CUST1395,Running Shoes,Apparel,South,8,2499,19992
6305,2025-08-15,CUST1160,Denim Jacket,Apparel,South,7,1999,13993
6306,2025-08-16,CUST1309,Desk Organizer,Office Supplies,East,3,799,2397
6307,2025-08-16,CUST1077,Electric Kettle,Home & Kitchen,East,4,999,3996
6308,2025-08-16,CUST1398,Wireless Earbuds,Electronics,South,5,1499,7495
6309,2025-08-17,CUST1379,Cotton T-Shirt,Apparel,North,5,599,2995
6310,2025-08-17,CUST1226,LED Desk Lamp,Office Supplies,South,2,1199,2398
6311,2025-08-18,CUST1082,Winter Jacket,Apparel,South,4,3299,13196
6312,2025-08-18,CUST1341,Wireless Earbuds,Electronics,North,7,1499,10493
6313,2025-08-19,CUST1339,Coffee Maker,Home & Kitchen,West,1,2999,2999
6314,2025-08-19,CUST1015,Whiteboard,Office Supplies,North,7,1499,10493
6315,2025-08-20,CUST1365,Coffee Maker,Home & Kitchen,West,6,2999,17994
6316,2025-08-20,CUST1358,LED Desk Lamp,Office Supplies,East,3,1199,3597
6317,2025-08-20,CUST1214,Notebook Pack,Office Supplies,East,5,249,1245
6318,2025-08-20,CUST1223,Running Shoes,Apparel,South,6,2499,14994
6319,2025-08-21,CUST1155,Denim Jacket,Apparel,West,7,1999,13993
6320,2025-08-21,CUST1032,Wireless Earbuds,Electronics,West,8,1499,11992
6321,2025-08-21,CUST1132,Desk Organizer,Office Supplies,West,7,799,5593
6322,2025-08-21,CUST1261,Bluetooth Speaker,Electronics,South,7,1999,13993
6323,2025-08-21,CUST1195,Air Fryer,Home & Kitchen,West,6,4499,26994
6324,2025-08-22,CUST1200,USB-C Hub,Electronics,North,3,1299,3897
6325,2025-08-22,CUST1147,Winter Jacket,Apparel,South,6,3299,19794
6326,2025-08-22,CUST1396,Whiteboard,Office Supplies,East,8,1499,11992
6327,2025-08-22,CUST1327,Coffee Maker,Home & Kitchen,East,1,2999,2999
6328,2025-08-22,CUST1274,Notebook Pack,Office Supplies,East,8,249,1992
6329,2025-08-23,CUST1239,Non-Stick Pan Set,Home & Kitchen,North,7,2299,16093
6330,2025-08-23,CUST1326,Air Fryer,Home & Kitchen,North,4,4499,17996
6331,2025-08-23,CUST1212,Winter Jacket,Apparel,South,6,3299,19794
